injury_notes,injury_body_part,sport,injury_status,player_id,rotoworld_id,search_full_name,years_exp,fantasy_positions,search_rank,number,practice_participation,team,last_name,weight,birth_state,status,pandascore_id,depth_chart_order,position,stats_id,rotowire_id,first_name,college,high_school,search_last_name,gsis_id,sportradar_id,birth_city,fantasy_data_id,swish_id,birth_date,news_updated,metadata,search_first_name,hashtag,active,depth_chart_position,espn_id,yahoo_id,birth_country,full_name,practice_description,age,height,injury_start_date
,,nfl,,5708,,daseandowney,4,['DL'],9999999,0,,,Downey,230,,Active,,,DE,,13325,Da'Sean,Massachusetts,Woodlands,downey,,aeb2566b-6a0e-4f02-8f75-75a8a9c21043,,20631,,1995-05-01,,,dasean,#daseandowney-NFL-FA-0,True,,3125931,31728,,Da'Sean Downey,,26,76,
,,nfl,,4325,,thomashennessy,5,['LS'],9999999,42,,NYJ,Hennessy,246,,Active,,,LS,,12391,Thomas,Duke,Don Bosco Prep (NJ),hennessy,00-0033260,04ae0bca-f5c5-483b-bf55-967f1423cb45,,19178,698676,1994-06-11,1570309238991,,thomas,#thomashennessy-NFL-NYJ-42,True,,2983155,30525,,Thomas Hennessy,,27,74,
,,nfl,,8877,,abudaramyswaray,0,['DB'],9999999,43,,CIN,Daramy-Swaray,172,,Active,,,CB,,16482,Abu,Colgate,Westerville South (OH),daramyswaray,,73930d20-d472-11ec-8be1-059b7cb3dc59,,,919583,,,,abu,#abudaramyswaray-NFL-CIN-43,True,,,,,Abu Daramy-Swaray,,,69,
,,nfl,,411,5169,jeremymaclin,11,['WR'],9999999,18,,,Maclin,198,,Inactive,,,WR,333818,5960,Jeremy,Missouri,Kirkwood (MO),maclin,00-0026995,5f05de83-f15d-42f1-8271-284ca54f63de,,8914,,1988-05-11,1553467514764,,jeremy,#jeremymaclin-NFL-FA-18,False,,12579,9283,,Jeremy Maclin,,32,"6'0""",
,,nfl,,2668,10885,xavierwilliams,7,['DL'],9999999,0,,,Williams,309,,Active,,,DT,552438,10675,Xavier,Northern Iowa,Grandview (MO),williams,00-0031713,8363a880-0f4d-44be-bad7-2815c7c3ea00,,17136,552438,1992-01-18,1640176227449,{'injury_override_regular_2020_5': 'COV'},xavier,#xavierwilliams-NFL-FA-0,True,,2508191,28815,,Xavier Williams,,29,74,
,,nfl,,2482,,michaelbennett,7,['DL'],9999999,0,,,Bennett,287,,Inactive,,,DT,,10312,Michael,Ohio State,Centerville (OH),bennett,00-0032154,eb96d887-4380-491e-b22f-b0cdd0bd64f5,,16940,,1993-02-24,1564184455174,,michael,#michaelbennett-NFL-FA-0,False,,2576371,28568,,Michael Bennett,,28,74,
,,nfl,,2285,,jamesmorris,6,['LB'],9999999,40,,,Morris,240,,Inactive,,,LB,,9623,James,Iowa,Solon (IA),morris,,66bc6198-6bdb-41df-95c0-93a8ea08b3c4,,16716,,1991-11-20,,,james,#jamesmorris-NFL-FA-40,False,,17380,28220,,James Morris,,28,"6'2""",
,,nfl,,3296,,sethdevalve,6,['TE'],1013,86,,,DeValve,245,,Inactive,,,TE,623676,11221,Seth,Princeton,Manchester (CT),devalve,00-0033080,a2451bf7-83dd-496c-b527-c14d8d518598,,18057,,1993-01-29,1608938141494,,seth,#sethdevalve-NFL-FA-86,True,,2566659,29372,,Seth DeValve,,28,75,
,,nfl,,260,4706,joshjohnson,14,['QB'],9999999,11,,DEN,Johnson,201,,Active,,3,QB,273278,5653,Josh,San Diego,Oakland Tech (CA),johnson, 00-0026300,73e133bf-d3f7-4fda-bd25-2fde66cb8ee1,,6489,273278,1986-05-15,1647722714415,,josh,#joshjohnson-NFL-DEN-11,True,QB,11394,8937,,Josh Johnson,,36,74,
,,nfl,,3509,,glenngronkowski,6,['RB'],9999999,47,,,Gronkowski,234,,Inactive,,,FB,652823,11047,Glenn,Kansas State,Williamsville North (NY),gronkowski,00-0032499,60aa9a85-1fc6-4b65-a350-34ec09456791,,18275,,1993-03-25,,,glenn,#glenngronkowski-NFL-FA-47,False,,2977698,29550,,Glenn Gronkowski,,28,75,
,,nfl,Questionable,2078,9403,odellbeckham,8,['WR'],65,3,,,Beckham,198,,Active,,,WR,589984,9255,Odell,LSU,Isidore Newman (LA),beckham,00-0031235,354dec38-b88b-4ba0-8974-859123f27c45,,16389,589984,1992-11-05,1653234059962,,odell,#odellbeckham-NFL-FA-3,True,,16733,27540,,Odell Beckham,,29,71,
,,nfl,,6058,,lamontgaillard,3,['OL'],9999999,61,,CIN,Gaillard,305,,Active,,3,C,,13678,Lamont,Georgia,Pine Forest (NC),gaillard, 00-0035536,0c8b0581-9ed2-488b-bcaa-ef783261dfd1,,20763,822861,1996-02-08,1627270559737,,lamont,#lamontgaillard-NFL-CIN-61,True,C,3128707,32011,,Lamont Gaillard,,26,75,
,,nfl,,5439,,austinschlottmann,4,"['OL', 'OG']",9999999,65,,MIN,Schlottmann,300,,Active,,2,G,,13954,Austin,TCU,Brenham (TX),schlottmann,00-0034112,dbed6759-8ce2-4f1b-8757-aab4ec66dcc9,,20482,822439,1995-09-18,1637863223236,{'injury_override_regular_2020_5': 'COV'},austin,#austinschlottmann-NFL-MIN-65,True,C,4038544,31382,,Austin Schlottmann,,26,78,
,,nfl,NA,7029,,davidwoodward,0,['LB'],9999999,,,,Woodward,0,,Inactive,,,LB,,,David,Utah State,,woodward,,,,21975,,,,,david,#davidwoodward-NFL-FA,False,,,,,David Woodward,,,,
,,nfl,,4516,,richardlevy,5,['OL'],9999999,65,,,Levy,316,,Active,,,G,,,Richard,Connecticut,Trenton West (NJ),levy,,a9d0176f-f295-4417-9a1d-10a779e8e10a,,19388,,1992-09-12,,,richard,#richardlevy-NFL-FA-65,True,,2974242,30692,,Richard Levy,,29,78,
,,nfl,NA,7034,,daviddowell,0,['DB'],9999999,,,,Dowell,206,,Inactive,,,S,,,David,Michigan State,,dowell,,,,22107,,,,,david,#daviddowell-NFL-FA,False,,,,,David Dowell,,,"6'1""",
,,nfl,Questionable,7391,,brycehuff,2,"['LB', 'DL']",9999999,47,,NYJ,Huff,255,,Active,,2,DE,,15035,Bryce,Memphis,St. Paul's Episcopal (AL),huff,,07b963d4-aef7-4874-ba04-f9b1ec1142d3,,22377,943627,1998-04-17,1641346229667,,bryce,#brycehuff-NFL-NYJ-47,True,LDE,4039375,33335,,Bryce Huff,,24,75,
,,nfl,,5658,,deedelaney,4,['DB'],9999999,30,,TB,Delaney,200,,Active,,3,CB,,12666,Dee,Miami (FL),Whale Branch Early College (SC),delaney,00-0034515,5d61b458-9b4e-4016-9983-7add180b698d,,20429,749695,1995-02-20,1637626829797,,dee,#deedelaney-NFL-TB-30,True,RCB,3049726,31261,,Dee Delaney,,27,71,
,,nfl,,5714,,timwilson,4,['WR'],9999999,84,,,Wilson,170,,Active,,,WR,1116613,13335,Tim,East Stroudsburg,Radnor,wilson,00-0034703,97c06a6b-a83c-4bec-9891-ad356761964c,,20634,,1994-02-16,,,tim,#timwilson-NFL-FA-84,True,,4339828,31718,,Tim Wilson,,27,69,
,,nfl,,2757,,micajahreynolds,0,['DL'],9999999,79,,,Reynolds,307,,Inactive,,,DT,,10622,Micajah,Michigan State,,reynolds,,ef3eb284-4395-44c6-86c2-dd1fec7d2fd5,,17225,,1990-01-24,,,micajah,#micajahreynolds-NFL-FA-79,False,,17239,27931,,Micajah Reynolds,,27,"6'5""",
,,nfl,,6285,,xaviercrawford,3,['DB'],9999999,0,,JAX,Crawford,187,,Active,,3,DB,,13430,Xavier,Central Michigan,Pittsburg (CA),crawford, 00-0035293,c3ff85db-bad4-444c-9123-812c933c8227,,21127,865794,1995-12-10,1648153522486,,xavier,#xaviercrawford-NFL-JAX-0,True,NB,3860287,32027,,Xavier Crawford,,26,71,
,,nfl,,4855,256,simeonrice,0,['DL'],9999999,97,,,Rice,,,Inactive,,,DE,,,Simeon,,,rice,,,,3909,,,,,simeon,#simeonrice-NFL-FA-97,False,,,,,Simeon Rice,,,,
,,nfl,,4673,,algernonbrown,5,['RB'],9999999,30,,,Brown,250,,Active,,,FB,558876,12335,Algernon,Brigham Young,Skyline (UT),brown,00-0033736,e73a5644-c7a2-425b-898e-da72c16f9b87,,19573,,1991-11-26,1529016601651,,algernon,#algernonbrown-NFL-FA-30,True,,2513199,30757,,Algernon Brown,,30,73,
,,nfl,,5362,,jordanmailata,4,"['OT', 'OL']",9999999,68,,PHI,Mailata,365,,Active,,1,T,,13009,Jordan,,Condell Park (AUS),mailata,00-0034429,4c01d331-f294-4836-bbfc-3369829d66c8,,20042,1115235,1997-03-31,1633796759689,,jordan,#jordanmailata-NFL-PHI-68,True,LT,4334215,31203,,Jordan Mailata,,25,80,
,,nfl,,8088,,kalifjackson,1,['TE'],,60,,MIA,Jackson,255,,Active,,,TE,,15788,Kalif,Grambling State,Fletcher (FL),jackson,,144b61dd-de7c-4433-a3dc-606dbaa8e897,,,,,,{'rookie_year': '2021'},kalif,#kalifjackson-NFL-MIA-60,True,,,,,Kalif Jackson,,,77,
,,nfl,,3935,,alexchisum,0,['WR'],9999999,3,,,Chisum,194,,Inactive,,,WR,606535,11651,Alex,Cincinnati,,chisum,,,,18766,,,,,alex,#alexchisum-NFL-FA-3,False,,,30062,,Alex Chisum,,,"6'3""",
,,nfl,,4167,,zachbanner,5,"['OT', 'OL']",9999999,72,,PIT,Banner,358,,Active,,,T,,11756,Zach,USC,Lakes (WA),banner,00-0033785,d088fb7a-694a-4286-a51d-4a13ec398088,,19013,691059,1993-12-25,1647527105133,{'injury_override_regular_2020_5': 'Active'},zach,#zachbanner-NFL-PIT-72,True,,2971616,30250,,Zach Banner,,28,80,
,,nfl,Questionable,7497,,kamaalseymour,2,"['OT', 'OL']",9999999,63,,LV,Seymour,305,,Active,,,OT,,15145,Kamaal,Rutgers,Grand Street Campus (NY),seymour,,eac6612e-0eab-4a65-9057-60fc95d9ca3a,,22471,,1996-04-27,1649714446971,,kamaal,#kamaalseymour-NFL-LV-63,True,,3930054,33326,,Kamaal Seymour,,25,78,
,,nfl,,5350,,chriscampbell,4,['DB'],9999999,35,,,Campbell,194,,Active,,,CB,,12767,Chris,Penn State,Central,campbell,00-0034685,6eae8044-47a4-4cd8-9c4e-6539afdf3837,,20397,,1995-11-27,1566513622457,,chris,#chriscampbell-NFL-FA-35,True,,3116159,31152,,Chris Campbell,,26,73,
,,nfl,,1096,,scottsolomon,8,['LB'],9999999,54,,,Solomon,260,,Inactive,,,LB,,8331,Scott,Rice,Marshall (TX),solomon,,7ecb3b2d-a7ce-442a-ae6f-b4f21458088b,,13950,,1988-11-05,,,scott,#scottsolomon-NFL-FA-54,False,,15028,,,Scott Solomon,,31,"6'3""",
,,nfl,,7466,,nathancottrell,2,['RB'],9999999,31,,JAX,Cottrell,193,,Active,,,RB,,14773,Nathan,Georgia Tech,Knoxville West (TN),cottrell,,bc43e18a-c2f9-4e49-a90c-41a95cffa736,,22441,877704,1996-08-02,1641850539786,,nathan,#nathancottrell-NFL-JAX-31,True,,3917812,33123,,Nathan Cottrell,,25,71,
,,nfl,,4184,12275,buckyhodges,5,['TE'],9999999,0,,,Hodges,245,,Active,,,TE,742420,11694,Bucky,Virginia Tech,Virginia Beach Salem (VA),hodges,00-0033966,aad59ab5-1450-465d-96a6-fb10a9fca368,,19030,,1995-08-08,1573600255184,,bucky,#buckyhodges-NFL-FA-0,True,,3045466,30314,,Bucky Hodges,,26,78,
,,nfl,,8873,,kylermcmichael,0,['DB'],9999999,37,,TB,McMichael,210,,Active,,,DB,,16251,Kyler,North Carolina,Greater Atlanta Christian (GA),mcmichael,,e2cd3b50-d3f2-11ec-befa-d934fa9cf701,,,1110723,,,,kyler,#kylermcmichael-NFL-TB-37,True,,,,,Kyler McMichael,,,72,
,,nfl,,1087,,mikeadams,4,['OL'],9999999,71,,,Adams,323,,Inactive,,,OT,,8120,Mike,Ohio State,,adams,,acb6e6a0-6ebc-481c-a8f5-4114230ffa16,,13912,,1990-03-10,,,mike,#mikeadams-NFL-FA-71,False,,8133,25766,,Mike Adams,,28,"6'7""",
,,nfl,,2573,,davarisdaniels,0,['WR'],9999999,87,,,Daniels,203,,Inactive,,,WR,608906,,DaVaris,Notre Dame,,daniels,,4dc15ea6-09ee-4a4d-b163-817fbbddfedf,,17038,,1992-12-18,,,davaris,#davarisdaniels-NFL-FA-87,False,,2579839,28836,,DaVaris Daniels,,24,"6'2""",
,,nfl,,2833,,joshkeyes,7,['LB'],9999999,0,,,Keyes,223,,Inactive,,,LB,605383,10711,Josh,Boston College,Chatham (NY),keyes,00-0031847,5651ca6a-4d61-41ec-8bf4-341069ee0591,,17301,,1993-01-23,1545948657468,,josh,#joshkeyes-NFL-FA-0,False,,2576461,28788,,Josh Keyes,,28,74,
,,nfl,,6077,,philhaynes,3,"['OL', 'OG']",9999999,60,,SEA,Haynes,322,,Active,,2,OG,,13862,Phil,Wake Forest,Raleigh Enloe (NC),haynes, 00-0035141,03f235b8-e338-450d-9107-8103b7d0a32d,,20796,840340,1995-10-19,1650409857424,,phil,#philhaynes-NFL-SEA-60,True,LG,3136374,31956,,Phil Haynes,,26,76,
,,nfl,Questionable,2109,9627,ryangroy,8,['OL'],9999999,72,,,Groy,320,,Inactive,,,G,,9448,Ryan,Wisconsin,Middleton (WI),groy,00-0031128,a2e26ea7-db98-4611-8947-692b0cedb541,,16433,,1990-09-30,1609433117688,,ryan,#ryangroy-NFL-FA-72,True,,17063,27836,,Ryan Groy,,31,77,
,,nfl,,7410,,davidbada,2,['DL'],9999999,64,,WAS,Bada,293,,Active,,3,DT,,14947,David,,,bada,,4faa0d20-a129-4bb4-9fb1-10690c00641c,,22393,1215104,1995-05-24,1642085108562,,david,#davidbada-NFL-WAS-64,True,LDT,4686421,33185,,David Bada,,27,76,
,,nfl,,879,6612,rodneyhudson,11,['OL'],9999999,61,,ARI,Hudson,315,,Active,,1,OL,,7439,Rodney,Florida State,Rain (AL),hudson,00-0027993,1f0d9995-7ace-44ab-8d61-2f3924d5b75d,,13037,402102,1989-07-12,1640654151163,,rodney,#rodneyhudson-NFL-ARI-61,True,C,14013,24842,,Rodney Hudson,,32,74,
,,nfl,,2726,,henrycoley,0,['LB'],9999999,52,,,Coley,252,,Inactive,,,OLB,,,Henry,Virginia,,coley,,30baa037-e39b-4bfb-860f-da0cd843ac34,,17194,,1992-04-29,,,henry,#henrycoley-NFL-FA-52,False,,2512652,29125,,Henry Coley,,25,"6'1""",
,,nfl,Questionable,8565,,brycewatts,0,['DB'],9999999,17,,,Watts,180,,Active,,,CB,,16311,Bryce,Massachusetts,Toms River North (NJ),watts,,b87261a0-ca24-11ec-9f1c-b7114d38a85b,,,1068276,,1653351313500,,bryce,#brycewatts-NFL-FA-17,True,,,,,Bryce Watts,,,72,
,,nfl,,3812,,corytucker,0,['OL'],9999999,68,,,Tucker,305,,Inactive,,2,G,,,Cory,Slippery Rock,,tucker,,,,18628,,1992-11-20,,,cory,#corytucker-NFL-FA-68,False,RG,,29932,,Cory Tucker,,25,"6'4""",
,,nfl,,1688,,terencegarvin,9,['LB'],9999999,0,,,Garvin,235,,Inactive,,,LB,513840,9106,Terence,West Virginia,Loyola Blakefield (MD),garvin,00-0030033,d9f211f9-6028-4153-a9a8-f4d05298e6e4,,15530,,1991-01-01,1537647304308,,terence,#terencegarvin-NFL-FA-0,False,,16457,27275,,Terence Garvin,,31,75,
,,nfl,,7937,,kylespalding,1,['OL'],,60,,,Spalding,305,,Active,,,OL,,,Kyle,San Diego State,McKinleyville,spalding,,c44ee7df-a1fb-4fe3-a853-2c34f4e52297,,,,1998-08-08,,,kyle,#kylespalding-NFL-FA-60,True,,,,,Kyle Spalding,,23,78,
,,nfl,Questionable,6168,,johnursua,3,['WR'],9999999,15,,,Ursua,182,,Inactive,,,WR,886186,13470,John,Hawaii,Cedar City (UT),ursua, 00-0035597,c00e0b6f-367f-4cf5-ba11-d23b1aa114f1,,20970,886186,1994-01-17,1629831025988,,john,#johnursua-NFL-FA-15,True,,3933064,32068,,John Ursua,,28,69,
,,nfl,,7982,,dorianetheridge,1,['LB'],9999999,48,,ATL,Etheridge,230,,Active,,3,LB,,15753,Dorian,Louisville,Capital (WV),etheridge,,ccb8931d-221c-41d3-9b9b-a4c4efa56edd,,,1062330,1998-11-21,1641515120401,,dorian,#dorianetheridge-NFL-ATL-48,True,RILB,,,,Dorian Etheridge,,23,75,
,,nfl,,3962,8347,garykubiak,0,,9999999,0,,,Kubiak,,,Inactive,,,,,,Gary,,,kubiak,,,,18795,,,1579798522198,,gary,#garykubiak-NFL-FA-0,False,,,,,Gary Kubiak,,,,
,,nfl,,1184,,aminisilatolu,10,['OL'],9999999,65,,,Silatolu,305,,Inactive,,,G,,8126,Amini,Midwestern State,Merrill F. West (CA),silatolu,00-0029254,22b17923-9927-42ad-9c57-d9e89c5dd61b,,14345,,1988-09-16,1544200525495,,amini,#aminisilatolu-NFL-FA-65,False,,14981,25750,,Amini Silatolu,,33,76,
,,nfl,,649,3671,antoniocromartie,14,['DB'],9999999,31,,,Cromartie,210,,Inactive,,,CB,215382,4731,Antonio,Florida State,Lincoln (FL),cromartie,,2a597ad9-d626-4d0f-bdab-0d4eaa9343f0,,11692,,1984-04-15,1520267401316,,antonio,#antoniocromartie-NFL-FA-31,False,,9605,7768,,Antonio Cromartie,,36,"6'2""",
,,nfl,,7532,,rakeemboyd,1,['RB'],,35,,,Boyd,206,,Inactive,,,RB,,15224,Rakeem,Arkansas,Stratford (TX),boyd,,3d959d65-5c4c-4de4-bc6a-1bbc4f0c0bcf,,,,,1641948658473,"{'source_id': '06938b5f-fc27-4871-89ae-6eda4ea34554', 'rookie_year': '2021'}",rakeem,#rakeemboyd-NFL-FA-35,True,,,,,Rakeem Boyd,,,72,
,,nfl,,170,4834,cliffavril,12,['DL'],9999999,56,,,Avril,260,,Inactive,,,DE,266676,5732,Cliff,Purdue,Clay (FL),avril,,d631b4a7-1ce6-4355-9cce-e61cb175c78c,,4399,,1986-04-08,1525462501267,,cliff,#cliffavril-NFL-FA-56,False,,11326,8869,,Cliff Avril,,34,"6'3""",
,,nfl,,8165,,brandindandridge,0,['DB'],9999999,34,,KC,Dandridge,180,,Active,,,DB,,15894,Brandin,Missouri Western,Blue Springs South (MO),dandridge,,0a47c250-8857-11ec-a871-09dd6a6e826e,,,1185904,1996-08-19,,{'override_active': 'false'},brandin,#brandindandridge-NFL-KC-34,False,,,,,Brandin Dandridge,,25,70,
,,nfl,,249,3618,chadgreenway,14,['LB'],9999999,52,,,Greenway,242,,Inactive,,,LB,,4916,Chad,Iowa,Mount Vernon (SD),greenway,,9634e162-5ff5-4372-b72b-ee1b0cb73a0d,,6285,,1983-01-12,,,chad,#chadgreenway-NFL-FA-52,False,,9603,7766,,Chad Greenway,,37,"6'2""",
,,nfl,,5089,,mikewhite,4,['QB'],9999999,5,,NYJ,White,218,,Active,,3,QB,741785,12826,Mike,Western Kentucky,NSU University School (FL),white,00-0034401,f4808328-86e9-459d-a2bc-18e90c7d211e,,19972,741785,1995-03-25,1647984914347,,mike,#mikewhite-NFL-NYJ-5,True,QB,3051381,31141,,Mike White,,27,76,
,,nfl,,3794,,darrenlake,0,['DL'],9999999,62,,,Lake,315,,Inactive,,,NT,,11553,Darren,Alabama,,lake,,,,18608,,1993-12-28,,,darren,#darrenlake-NFL-FA-62,False,,2979851,29768,,Darren Lake,,24,"6'3""",
,,nfl,,2986,,gregmancz,7,"['OL', 'OG']",9999999,62,,BUF,Mancz,302,,Active,,2,OL,,10300,Greg,Toledo,Anderson (OH),mancz,00-0031923,7d58beec-bd16-475d-bf08-9137b86aef17,,17491,559273,1992-04-23,1640815836632,,greg,#gregmancz-NFL-BUF-62,True,C,2516865,28894,,Greg Mancz,,30,76,
,,nfl,,6711,14803,jalenthompson,3,['DB'],248,34,,ARI,Thompson,190,,Active,,1,DB,910649,14330,Jalen,Washington State,Downey (CA),thompson, 00-0035705,56992f39-70e7-4b6a-86da-0a4776504e7a,,21635,910649,1998-07-18,1642736105426,,jalen,#jalenthompson-NFL-ARI-34,True,SS,4043089,32623,,Jalen Thompson,,23,71,
,,nfl,,2827,,deshawnwilliams,7,['DL'],9999999,99,,DEN,Williams,292,,Active,,1,DT,,10793,DeShawn,Clemson,D. W. Daniel (SC),williams,00-0031795,9492f51a-22eb-465f-b3bb-aaee81ce76f5,,17295,602119,1992-12-29,1647618324033,{'injury_override_regular_2020_5': 'COV'},deshawn,#deshawnwilliams-NFL-DEN-99,True,DT,2576508,28982,,DeShawn Williams,,29,73,
,,nfl,,2954,,bjmcbryde,1,['DL'],9999999,60,,,McBryde,298,,Inactive,,,DT,,10846,BJ,Connecticut,,mcbryde,,7f341885-868f-4bc2-bbd2-f8a2ef80a7d9,,17432,,1991-10-10,,,bj,#bjmcbryde-NFL-FA-60,False,,2513043,29011,,BJ McBryde,,26,"6'5""",
,,nfl,,121,,leronmcclain,7,['RB'],9999999,33,,,McClain,260,,Inactive,,,RB,,,LeRon,Alabama,,mcclain,,,,3312,,1984-12-27,,,leron,#leronmcclain-NFL-FA-33,False,,,,,LeRon McClain,,32,"6'0""",
,,nfl,,5930,,jaquanjohnson,3,['DB'],9999999,4,,BUF,Johnson,191,,Active,,2,DB,,13819,Jaquan,Miami (FL),Miami Killian (FL),johnson, 00-0035290,c128dad7-899d-4bdf-af9b-9c205dbd4666,,20834,865999,1995-11-13,1636747557936,,jaquan,#jaquanjohnson-NFL-BUF-4,True,FS,3672862,32013,,Jaquan Johnson,,26,70,
,,nfl,,3762,,brandonshippen,6,['WR'],9999999,12,,,Shippen,191,,Active,,,WR,692387,11597,Brandon,Temple,Norristown (PA),shippen,00-0032625,83d24498-84d5-4c73-a41f-cae0b801a904,,18574,,1994-05-17,1528985101937,,brandon,#brandonshippen-NFL-FA-12,True,,2976250,29837,,Brandon Shippen,,27,71,
,,nfl,,213,,mikemcglynn,12,['OL'],9999999,77,,,McGlynn,325,,Inactive,,,G,,5718,Mike,Pittsburgh,Fitch (OH),mcglynn,,b28f7867-8f2a-444b-b6d1-3264497bf963,,5378,,1985-03-08,,,mike,#mikemcglynn-NFL-FA-77,False,,11343,,,Mike McGlynn,,35,"6'4""",
,,nfl,,6606,,nickfitzgerald,3,['QB'],9999999,0,,,Fitzgerald,226,,Active,,,QB,822971,13518,Nick,Mississippi State,Richmond Hill (GA),fitzgerald, 00-0035471,5b9c1f26-de51-4dbb-bf9b-6e8ea6eb6968,,21425,,1996-01-14,1575419158405,,nick,#nickfitzgerald-NFL-FA-0,True,,3087801,32479,,Nick Fitzgerald,,25,77,
,,nfl,,1454,7407,monteeball,3,['RB'],9999999,31,,,Ball,214,,Inactive,,,RB,500684,,Montee,Wisconsin,,ball,,e1156c37-6175-4a40-a4d1-8a5b77f9da28,,15036,,1990-12-05,,,montee,#monteeball-NFL-FA-31,False,,15823,26681,,Montee Ball,,27,"5'10""",
,,nfl,,8065,,troywarner,1,['DB'],9999999,33,,TB,Warner,200,,Active,,3,DB,,15738,Troy,Brigham Young,Mission Hills (CA),warner,,d605a0ff-be2b-4e1c-9486-57dce43df0b6,,,912821,1998-05-09,,,troy,#troywarner-NFL-TB-33,True,SS,,,,Troy Warner,,24,73,
,,nfl,,2309,10310,amaricooper,7,['WR'],47,2,,CLE,Cooper,210,,Active,,1,WR,650914,10055,Amari,Alabama,Northwestern (FL),cooper,00-0031544,00f88be8-45f9-4237-b2b8-3271ec790d07,,16765,650914,1994-06-17,1647743112578,,amari,#amaricooper-NFL-CLE-2,True,LWR,2976499,28392,,Amari Cooper,,27,73,
,,nfl,,5370,,marcellharris,4,['DB'],9999999,49,,NYJ,Harris,208,,Active,,2,LB,737869,12636,Marcell,Florida,Dr. Phillips (FL),harris,00-0034730,d1e280f9-6df0-45d9-841e-0cfe6ea081b1,,20000,737869,1994-06-09,1650644416366,,marcell,#marcellharris-NFL-NYJ-49,True,WLB,3043110,31154,,Marcell Harris,,27,72,
,,nfl,,1663,8896,abryjones,9,['DL'],759,0,,,Jones,318,,Injured Reserve,,,DT,,9107,Abry,Georgia,Northside (GA),jones,00-0029946,ecacc01a-e71d-4028-9bb7-37fcee0f1708,,15441,,1991-09-08,1627274160001,,abry,#abryjones-NFL-FA-0,True,,16376,27104,,Abry Jones,,30,76,
,,nfl,NA,5216,,ervinphilips,0,['WR'],9999999,3,,,Philips,181,,Inactive,,,WR,,,Ervin,None,,philips,,,,20187,,,,{'override_active': 'false'},ervin,#ervinphilips-NFL-FA-3,False,,3123996,,,Ervin Philips,,,"5'11""",
,,nfl,,6959,,levantebellamy,2,['RB'],9999999,0,,,Bellamy,188,,Active,,,RB,,14656,LeVante,Western Michigan,Pike (IN),bellamy,,53022661-b6bb-481b-9ce8-b603e521925f,,21846,885494,1996-11-28,1643154334844,{'injury_override_regular_2020_5': 'COV'},levante,#levantebellamy-NFL-FA-0,True,,3916721,32926,,LeVante Bellamy,,25,69,
,,nfl,,3727,,dennisparks,0,['WR'],9999999,83,,,Parks,201,,Inactive,,,WR,,11279,Dennis,Rice,,parks,,c914b378-32c9-46b6-864e-feb15450da13,,18535,,1994-07-27,,,dennis,#dennisparks-NFL-FA-83,False,,,29738,,Dennis Parks,,24,"6'1""",
,,nfl,,6354,,natemeadors,3,['DB'],9999999,49,,CLE,Meadors,189,,Active,,3,DB,,14155,Nate,UCLA,San Gorgonio (CA),meadors, 00-0035108,78ca0233-a32a-4435-ba06-6ececaa3c537,,21333,868875,1997-02-13,1640644251186,,nate,#natemeadors-NFL-CLE-49,True,FS,3886327,32145,,Nate Meadors,,25,71,
,,nfl,,7670,,joshuapalmer,1,['WR'],227,5,,LAC,Palmer,210,,Active,,2,WR,,15447,Joshua,Tennessee,St. Thomas Aquinas (FL),palmer,,857fcc59-10e8-4194-bd7d-41bc5f72a47f,,,1059612,1999-09-22,1642088708825,,joshua,#joshuapalmer-NFL-LAC-5,True,LWR,,,,Joshua Palmer,,22,73,
,,nfl,,7170,,jarrenwilliams,2,['DB'],9999999,34,,NYG,Williams,190,,Active,,2,CB,,15103,Jarren,Albany,Olentangy (OH),williams,,66d74e2b-9a7f-406f-97db-b5b82f0c4cd2,,22172,875165,1997-07-18,1647496240798,,jarren,#jarrenwilliams-NFL-NYG-34,True,LCB,3911073,33090,,Jarren Williams,,24,71,
,,nfl,,8419,,stanleyberryhill,0,['WR'],9999999,16,,ATL,Berryhill,182,,Active,,,WR,,16490,Stanley,Arizona,Orange Lutheran (CA),berryhill,,18be19e0-cc7e-11ec-8d55-87af3a9174bd,,,1068735,,1652639134541,{'source_id': '4b61a795-5f88-4fad-a70d-d29d7072b087'},stanley,#stanleyberryhill-NFL-ATL-16,True,,,,,Stanley Berryhill,,,69,
,,nfl,,2165,,dominiquewilliams,1,['RB'],9999999,35,,,Williams,205,,Inactive,,,RB,518637,9896,Dominique,Wagner,,williams,,b154d934-f3f6-4d02-9d17-e2c968118ce1,,16518,,1989-05-14,,,dominique,#dominiquewilliams-NFL-FA-35,False,,17097,27893,,Dominique Williams,,29,"5'9""",
,,nfl,,3,4197,davidharris,13,['LB'],9999999,45,,,Harris,250,,Inactive,,,LB,215498,5342,David,Michigan,Ottawa Hills (MI),harris,,c348bf8a-bc99-45fb-b1c8-04f487418d3c,,184,,1984-01-21,1519421401244,,david,#davidharris-NFL-FA-45,False,,10491,8301,,David Harris,,36,"6'2""",
,,nfl,,1049,7417,ryantannehill,10,['QB'],159,17,,TEN,Tannehill,217,,Active,,1,QB,380960,8040,Ryan,Texas A&M,Big Spring (TX),tannehill,00-0029701,5812204c-6dae-4450-8011-99e0f72864ac,,13799,380960,1988-07-27,1652718339842,{'injury_override_regular_2020_5': 'Active'},ryan,#ryantannehill-NFL-TEN-17,True,QB,14876,25718,,Ryan Tannehill,,33,76,
